month,sahm,unemployment_rate,unemployment_rise_12m,payroll_3m_average_k,claims_ratio,claims_elevated,claims_severe,labor_state,activity_available_count,activity_contracting_count,cfnai_ma3,activity_state,baa_spread,baa_20d_change,hy_oas,hy_20d_change,nfci,stlfsi,cre_delinquency,credit_primary_elevated,credit_primary_severe,cre_delinquency_elevated_flag,cre_delinquency_severe_flag,cre_corroborates_credit,credit_state,permits_yoy,housing_starts_yoy,curve_spread,forward_state,real_yield_20d_change,breakeven_20d_change,oil_3m_change,shock_state,overall_state
1968-08-31,0.13,3.5,0.0,226.0,0.07327001356852114,False,False,NORMAL,3,1,0.18,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.10414971521562255,0.06254442075337607,,NORMAL,,,,UNKNOWN,GREEN
1968-09-30,0.07,3.4,0.0,193.0,0.03663500678426046,False,False,NORMAL,3,0,0.25,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.14464425332290842,0.09500351864883894,,NORMAL,,,,UNKNOWN,GREEN
1968-10-31,0.03,3.4,0.0,198.33333333333334,0.009497964721845387,False,False,NORMAL,3,0,0.36,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.11015624999999996,0.05231388329979869,,NORMAL,,,,UNKNOWN,GREEN
1968-11-30,-0.03,3.4,0.0,218.0,0.0,False,False,NORMAL,3,0,0.62,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.10717039321511179,0.05981794538361518,,NORMAL,,,,UNKNOWN,GREEN
1968-12-31,-0.1,3.4,0.0,254.66666666666666,0.0842391304347827,False,False,NORMAL,3,0,0.46,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.056273764258555126,0.1834862385321101,,NORMAL,,,,UNKNOWN,GREEN
1969-01-31,-0.1,3.4,0.0,239.33333333333334,0.040760869565217295,False,False,NORMAL,3,1,0.39,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.2374893977947412,0.28188405797101446,,NORMAL,,,,UNKNOWN,GREEN
1969-02-28,-0.03,3.4,0.0,238.33333333333334,0.0652173913043479,False,False,NORMAL,3,1,0.29,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.11400894187779431,0.12171052631578938,,NORMAL,,,,UNKNOWN,GREEN
1969-03-31,0.03,3.4,0.0,219.0,0.010869565217391353,False,False,NORMAL,3,0,0.45,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.04963503649635026,0.06480218281036842,,NORMAL,,,,UNKNOWN,GREEN
1969-04-30,0.1,3.4,0.0,211.0,0.0013605442176871652,False,False,NORMAL,3,0,0.36,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.12052877138413676,-0.019305019305019266,,NORMAL,,,,UNKNOWN,GREEN
1969-05-31,0.17,3.4,0.0,209.66666666666666,0.018156424581005526,False,False,NORMAL,3,0,0.18,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.02390131071703938,0.12428977272727271,,NORMAL,,,,UNKNOWN,GREEN
1969-06-30,0.17,3.5,0.10000000000000009,243.66666666666666,0.07262569832402233,False,False,NORMAL,3,0,0.14,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.03769230769230769,0.08754448398576509,,NORMAL,,,,UNKNOWN,GREEN
1969-07-31,0.2,3.5,0.10000000000000009,219.0,0.16620111731843568,False,False,NORMAL,3,1,0.18,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,-0.049107142857142905,-0.09523809523809523,,NORMAL,,,,UNKNOWN,GREEN
1969-08-31,0.2,3.5,0.10000000000000009,226.66666666666666,0.1117318435754191,False,False,NORMAL,3,0,0.34,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,-0.029476787030213725,-0.09163879598662206,,NORMAL,,,,UNKNOWN,GREEN
1969-09-30,0.4,3.7,0.30000000000000027,92.66666666666667,0.08798882681564235,False,False,ELEVATED,3,0,0.18,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,-0.13729508196721307,-0.03149100257069404,,ELEVATED,,,,UNKNOWN,YELLOW
1969-10-31,0.5,3.7,0.30000000000000027,130.66666666666666,0.11312849162011163,False,False,SEVERE,3,0,0.19,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,-0.14426460239268124,-0.11982154238368392,,ELEVATED,,,,UNKNOWN,YELLOW
1969-11-30,0.47,3.5,0.10000000000000009,26.0,0.1550279329608939,False,False,ELEVATED,3,1,-0.23,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,-0.17061281337047352,-0.24601226993865033,,SEVERE,,,,UNKNOWN,YELLOW
1969-12-31,0.27,3.5,0.10000000000000009,109.0,0.22765363128491622,False,False,NORMAL,3,2,-0.28,ELEVATED,,,,,,,,False,False,False,False,False,UNKNOWN,-0.16846652267818574,-0.1427648578811369,,ELEVATED,,,,UNKNOWN,YELLOW
1970-01-31,0.3,3.9,0.5,18.333333333333332,0.40363128491620115,True,True,ELEVATED,3,2,-0.8,SEVERE,,,,,,,,False,False,False,False,False,UNKNOWN,-0.2721041809458533,-0.3866591294516676,,SEVERE,,,,UNKNOWN,ORANGE
1970-02-28,0.53,4.2,0.8000000000000003,73.0,0.44413407821229045,True,True,SEVERE,3,2,-0.58,ELEVATED,,,,,,,,False,False,False,False,False,UNKNOWN,-0.25217391304347825,-0.23460410557184752,,SEVERE,,,,UNKNOWN,ORANGE
1970-03-31,0.8,4.4,1.0000000000000004,70.0,0.49860335195530725,True,True,SEVERE,3,2,-0.7,SEVERE,,,,,,,,False,False,False,False,False,UNKNOWN,-0.2127955493741307,-0.1550288276745676,,SEVERE,,,,UNKNOWN,RED
1970-04-30,1.07,4.6,1.1999999999999997,57.333333333333336,0.8170391061452513,True,True,SEVERE,3,3,-0.48,SEVERE,,,,,,,,False,False,False,False,False,UNKNOWN,-0.15058986814712005,-0.17060367454068237,,ELEVATED,,,,UNKNOWN,RED
1970-05-31,1.27,4.8,1.2999999999999998,-60.333333333333336,0.6504065040650406,True,True,SEVERE,3,3,-0.53,SEVERE,,,,,,,,False,False,False,False,False,UNKNOWN,0.0,-0.18509159823120658,,ELEVATED,,,,UNKNOWN,RED
1970-06-30,1.37,4.9,1.4000000000000004,-140.66666666666666,0.5303225806451612,True,True,SEVERE,3,2,-0.43,ELEVATED,,,,,,,,False,False,False,False,False,UNKNOWN,-0.020014825796886626,-0.09358638743455494,,NORMAL,,,,UNKNOWN,ORANGE
1970-07-31,1.43,5.0,1.5,-98.33333333333333,0.4787096774193549,True,True,SEVERE,3,1,-0.2,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.03599374021909241,0.10891812865497075,,NORMAL,,,,UNKNOWN,GREEN
1970-08-31,1.47,5.1,1.5999999999999996,-62.333333333333336,0.504516129032258,True,True,SEVERE,3,1,-0.28,NORMAL,,,,,,,,False,False,False,False,False,UNKNOWN,0.05846621108580097,0.030191458026509466,,NORMAL,,,,UNKNOWN,GREEN
1970-09-30,1.6,5.4,1.9000000000000004,-28.333333333333332,0.6312419974391805,True,True,SEVERE,3,2,-0.4,ELEVATED,,,,,,,,False,False,False,False,False,UNKNOWN,0.12905779889152802,0.01791639017916391,,NORMAL,,,,UNKNOWN,ORANGE
1970-10-31,1.8,5.5,2.0,-177.33333333333334,0.6251541307028361,True,True,SEVERE,3,3,-1.01,SEVERE,,,,,,,,False,False,False,False,False,UNKNOWN,0.2861842105263157,0.14409847936278064,,NORMAL,,,,UNKNOWN,RED
1970-11-30,2.03,5.9,2.4000000000000004,-176.0,0.5904645476772616,True,True,SEVERE,3,3,-1.16,SEVERE,,,,,,,,False,False,False,False,False,UNKNOWN,0.26112510495382035,0.3401139137510172,,NORMAL,,,,UNKNOWN,RED
1970-12-31,2.27,6.1,2.1999999999999997,-50.666666666666664,0.34950385887541335,True,False,SEVERE,3,2,-0.39,ELEVATED,,,,,,,,False,False,False,False,False,UNKNOWN,0.5298701298701298,0.4265259984928409,,NORMAL,,,,UNKNOWN,ORANGE
1971-01-31,2.37,5.9,1.7000000000000002,114.66666666666667,0.1722440944881889,True,False,SEVERE,3,0,0.4,NORMAL,,,,,0.713,,,True,True,False,False,False,UNKNOWN,0.5470809792843692,0.6847926267281106,,NORMAL,,,,UNKNOWN,GREEN
1971-02-28,2.1,5.9,1.5,132.66666666666666,0.09335899903753608,False,False,SEVERE,3,0,0.74,NORMAL,,,,,0.882,,,True,True,False,False,False,UNKNOWN,0.4203935599284436,0.3340996168582375,,NORMAL,,,,UNKNOWN,GREEN
1971-03-31,1.77,6.0,1.4000000000000004,22.666666666666668,0.08394833948339486,False,False,SEVERE,3,0,0.17,NORMAL,,,,,1.08,,,True,True,False,False,False,UNKNOWN,0.5538869257950529,0.4480667172100077,,NORMAL,,,,UNKNOWN,GREEN
1971-04-30,1.53,5.9,1.1000000000000005,57.0,0.03790613718411562,False,False,SEVERE,3,0,0.14,NORMAL,,,,,1.424,,,True,True,False,False,False,UNKNOWN,0.42565359477124187,0.5712025316455696,,NORMAL,,,,UNKNOWN,GREEN
1971-05-31,1.43,5.9,1.0,146.66666666666666,0.056859205776173205,False,False,SEVERE,3,0,0.29,NORMAL,,,,,1.402,,,True,True,False,False,False,UNKNOWN,0.4849397590361446,0.5883720930232559,,NORMAL,,,,UNKNOWN,GREEN
1971-06-30,1.17,5.9,0.9000000000000004,131.33333333333334,0.07039711191335729,False,False,SEVERE,3,0,0.44,NORMAL,,,,,1.034,,,True,True,False,False,False,UNKNOWN,0.43948562783661127,0.4628158844765342,,NORMAL,,,,UNKNOWN,GREEN
1971-07-31,0.97,6.0,0.9000000000000004,93.0,0.07310469314079415,False,False,SEVERE,3,0,0.24,NORMAL,,,,,1.259,,,True,True,False,False,False,UNKNOWN,0.5626888217522659,0.37310481212920243,,NORMAL,,,,UNKNOWN,GREEN
1971-08-31,0.87,6.1,0.6999999999999993,42.0,0.1503094606542883,False,False,SEVERE,3,1,0.07,NORMAL,,,,,2.035,,,True,True,False,False,False,UNKNOWN,0.4375896700143471,0.5425303788420299,,NORMAL,,,,UNKNOWN,GREEN
1971-09-30,0.8,6.0,0.5,120.0,0.13262599469496017,False,False,SEVERE,3,0,0.28,NORMAL,,,,,2.197,,,True,True,False,False,False,UNKNOWN,0.399719495091164,0.3305084745762712,,NORMAL,,,,UNKNOWN,GREEN
1971-10-31,0.63,5.8,0.0,109.0,0.05128205128205132,False,False,SEVERE,3,0,0.47,NORMAL,,,,,1.58,,,True,True,False,False,False,UNKNOWN,0.2953964194373402,0.34683544303797476,,NORMAL,,,,UNKNOWN,GREEN
1971-11-30,0.33,6.0,0.20000000000000018,158.0,0.015030946065428763,False,False,ELEVATED,3,0,0.71,NORMAL,,,,,1.366,,,True,True,False,False,False,UNKNOWN,0.38415446071904125,0.32483302975106243,,NORMAL,,,,UNKNOWN,GREEN
1971-12-31,0.13,6.0,0.20000000000000018,165.0,0.0,False,False,NORMAL,3,0,0.65,NORMAL,,,,,1.317,,,True,True,False,False,False,UNKNOWN,0.20713073005093374,0.21236133122028522,,NORMAL,,,,UNKNOWN,GREEN
1972-01-31,0.03,5.8,0.0,266.3333333333333,0.008426966292134797,False,False,NORMAL,3,0,0.99,NORMAL,,,,,0.989,,,True,True,False,False,False,UNKNOWN,0.3621424223980523,0.3643326039387309,,NORMAL,,,,UNKNOWN,GREEN
1972-02-29,-0.07,5.7,0.0,267.0,0.0,False,False,NORMAL,3,0,0.9,NORMAL,,,,,0.609,,,True,True,False,False,False,UNKNOWN,0.3658690176322419,0.37277426766226296,,NORMAL,,,,UNKNOWN,GREEN
1972-03-31,-0.03,5.8,0.09999999999999964,278.3333333333333,0.01742497579864466,False,False,NORMAL,3,0,0.97,NORMAL,,,,,0.34,,,True,False,False,False,False,UNKNOWN,0.19670267197271185,0.22198952879581157,,NORMAL,,,,UNKNOWN,GREEN
1972-04-30,0.0,5.7,0.0,240.33333333333334,0.023233301064859546,False,False,NORMAL,3,0,0.74,NORMAL,,,,,0.153,,,True,False,False,False,False,UNKNOWN,0.22578796561604575,0.1324269889224572,,NORMAL,,,,UNKNOWN,GREEN
1972-05-31,0.07,5.7,0.0,273.6666666666667,0.03678606001936102,False,False,NORMAL,3,0,0.78,NORMAL,,,,,0.034,,,True,False,False,False,False,UNKNOWN,0.04817444219066935,0.08394338701805748,,NORMAL,,,,UNKNOWN,GREEN
1972-06-30,-0.07,5.7,0.0,271.3333333333333,0.05808325266214909,False,False,NORMAL,3,0,0.6,NORMAL,,,,,0.216,,,True,False,False,False,False,UNKNOWN,0.1471361008933263,0.11253701875616984,,NORMAL,,,,UNKNOWN,GREEN
1972-07-31,-0.13,5.6,0.0,182.33333333333334,0.10164569215876096,False,False,NORMAL,3,0,0.33,NORMAL,,,,,0.337,,,True,False,False,False,False,UNKNOWN,0.060898985016916374,0.0811329812770043,,NORMAL,,,,UNKNOWN,GREEN
1972-08-31,-0.1,5.6,0.0,224.0,0.01501501501501501,False,False,NORMAL,3,0,0.67,NORMAL,,,,,0.159,,,True,False,False,False,False,UNKNOWN,0.1292415169660679,0.10379981464318822,,NORMAL,,,,UNKNOWN,GREEN
1972-09-30,0.0,5.5,0.0,168.66666666666666,0.024024024024023927,False,False,NORMAL,3,0,0.8,NORMAL,,,,,-0.111,,,False,False,False,False,False,UNKNOWN,0.19889779559118237,0.21558059774620286,,NORMAL,,,,UNKNOWN,GREEN
1972-10-31,0.0,5.6,0.09999999999999964,321.6666666666667,0.005005005005005003,False,False,NORMAL,3,0,1.28,NORMAL,,,,,-0.177,,,False,False,False,False,False,UNKNOWN,0.16189536031589347,0.16776315789473695,,NORMAL,,,,UNKNOWN,GREEN
1972-11-30,-0.13,5.3,0.0,277.3333333333333,0.015182186234817818,False,False,NORMAL,3,0,1.21,NORMAL,,,,,-0.251,,,False,False,False,False,False,UNKNOWN,0.07455507455507449,0.10953253895508697,,NORMAL,,,,UNKNOWN,GREEN
1972-12-31,-0.13,5.2,0.0,334.6666666666667,0.012320328542094527,False,False,NORMAL,3,0,1.31,NORMAL,,,,,-0.208,,,False,False,False,False,False,UNKNOWN,0.13408345053914683,0.030936819172113328,,NORMAL,,,,UNKNOWN,GREEN
1973-01-31,-0.17,4.9,0.0,314.3333333333333,0.0,False,False,NORMAL,3,0,1.22,NORMAL,,,,,0.249,,,True,False,False,False,False,UNKNOWN,0.014745308310991856,-0.005212510024057759,,NORMAL,,,,UNKNOWN,GREEN
1973-02-28,-0.03,5.0,0.09999999999999964,347.0,0.004524886877828038,False,False,NORMAL,3,0,1.2,NORMAL,,,,,0.915,,,True,True,False,False,False,UNKNOWN,0.026279391424619547,-0.04225941422594137,,NORMAL,,,,UNKNOWN,GREEN
1973-03-31,-0.03,4.9,0.0,338.6666666666667,0.030542986425339258,False,False,NORMAL,3,1,0.95,NORMAL,,,,,1.28,,,True,True,False,False,False,UNKNOWN,-0.02042755344418057,0.013281919451585189,,NORMAL,,,,UNKNOWN,GREEN
1973-04-30,0.0,5.0,0.09999999999999964,279.3333333333333,0.08144796380090491,False,False,NORMAL,3,1,0.61,NORMAL,,,,,1.208,,,True,True,False,False,False,UNKNOWN,-0.1079943899018233,-0.07336594041796352,,ELEVATED,,,,UNKNOWN,GREEN
1973-05-31,-0.03,4.9,0.0,211.33333333333334,0.08710407239818996,False,False,NORMAL,3,1,0.35,NORMAL,,,,,1.127,,,True,True,False,False,False,UNKNOWN,-0.06579583938074507,0.020261143628995892,,NORMAL,,,,UNKNOWN,GREEN
1973-06-30,-0.07,4.9,0.0,201.0,0.08823529411764697,False,False,NORMAL,3,1,0.27,NORMAL,,,,,1.289,,,True,True,False,False,False,UNKNOWN,-0.06046724690792482,-0.08296362023070103,,NORMAL,,,,UNKNOWN,GREEN
1973-07-31,-0.1,4.8,0.0,152.66666666666666,0.09841628959276028,False,False,NORMAL,3,0,0.42,NORMAL,,,,,1.733,,,True,True,False,False,False,UNKNOWN,-0.1712984054669704,-0.05728241563055059,,ELEVATED,,,,UNKNOWN,GREEN
1973-08-31,-0.07,4.8,0.0,173.33333333333334,0.1685520361990951,False,False,NORMAL,3,1,0.13,NORMAL,,,,,2.311,,,True,True,False,False,False,UNKNOWN,-0.20061864781263805,-0.1389588581024349,,SEVERE,,,,UNKNOWN,GREEN
1973-09-30,0.0,4.8,0.0,129.66666666666666,0.12217194570135748,False,False,NORMAL,3,1,0.27,NORMAL,,,,,2.417,,,True,True,False,False,False,UNKNOWN,-0.28792310906811536,-0.24465941152760984,,SEVERE,,,,UNKNOWN,GREEN
1973-10-31,-0.07,4.6,0.0,231.33333333333334,0.092760180995475,False,False,NORMAL,3,0,0.46,NORMAL,,,,,2.237,,,True,True,False,False,False,UNKNOWN,-0.4005947323704333,-0.3251509054325956,,SEVERE,,,,UNKNOWN,GREEN
1973-11-30,-0.03,4.8,0.20000000000000018,250.66666666666666,0.1481900452488687,False,False,NORMAL,3,0,0.86,NORMAL,,,,,2.095,,,True,True,False,False,False,UNKNOWN,-0.3724261414503134,-0.28789756299049984,,SEVERE,,,,UNKNOWN,GREEN
1973-12-31,0.03,4.9,0.3000000000000007,251.66666666666666,0.3167420814479638,False,False,NORMAL,3,0,0.5,NORMAL,,,,,1.767,,,True,True,False,False,False,UNKNOWN,-0.4675485737908227,-0.3550295857988166,,SEVERE,,,,UNKNOWN,GREEN
1974-01-31,0.23,5.1,0.5,164.33333333333334,0.38122171945701355,True,True,ELEVATED,3,2,0.06,ELEVATED,,,,,1.032,,,True,True,False,False,False,UNKNOWN,-0.41391457507705853,-0.41515517936316004,,SEVERE,,,,UNKNOWN,ORANGE
1974-02-28,0.4,5.2,0.6000000000000005,111.33333333333333,0.43954802259887016,True,True,ELEVATED,3,3,-0.29,SEVERE,,,,,0.48,,,True,False,False,False,False,UNKNOWN,-0.3890386343216532,-0.23460026212319796,,SEVERE,,,,UNKNOWN,ORANGE
1974-03-31,0.5,5.1,0.5,88.33333333333333,0.3530678148546824,True,True,SEVERE,3,3,-0.14,SEVERE,,,,,0.818,,,True,True,False,False,False,UNKNOWN,-0.3016488845780795,-0.34249471458773784,,SEVERE,,,,UNKNOWN,RED
1974-04-30,0.43,5.1,0.5,94.0,0.24021164021164032,True,True,ELEVATED,3,3,-0.18,SEVERE,,,,,1.903,,,True,True,False,False,False,UNKNOWN,-0.3427672955974843,-0.2288867562380038,,SEVERE,,,,UNKNOWN,ORANGE
1974-05-31,0.43,5.1,0.5,98.33333333333333,0.2592592592592593,True,False,ELEVATED,3,1,0.07,NORMAL,,,,,3.698,,,True,True,False,False,False,UNKNOWN,-0.4106680476437079,-0.37069726390114743,,SEVERE,,,,UNKNOWN,YELLOW
1974-06-30,0.47,5.4,0.8000000000000007,102.66666666666667,0.3048016701461378,True,True,ELEVATED,3,2,-0.06,ELEVATED,,,,,4.874,,,True,True,False,False,False,UNKNOWN,-0.47050219405168214,-0.26802128688921145,,SEVERE,,,,UNKNOWN,ORANGE
1974-07-31,0.57,5.5,0.9000000000000004,84.66666666666667,0.2815734989648033,True,True,SEVERE,3,1,-0.02,NORMAL,,,,,5.213,,,True,True,False,False,False,UNKNOWN,-0.4491478834524464,-0.38012246820536977,,SEVERE,,,,UNKNOWN,YELLOW
1974-08-31,0.63,5.5,0.9000000000000004,23.333333333333332,0.42028985507246386,True,True,SEVERE,3,3,-0.43,SEVERE,,,,,4.651,,,True,True,False,False,False,UNKNOWN,-0.4930901050304035,-0.44319843978547047,,SEVERE,,,,UNKNOWN,RED
1974-09-30,0.83,5.9,1.3000000000000007,2.0,0.4937888198757765,True,True,SEVERE,3,3,-0.62,SEVERE,,,,,4.009,,,True,True,False,False,False,UNKNOWN,-0.5070422535211268,-0.38633938100320175,,SEVERE,,,,UNKNOWN,RED
1974-10-31,1.07,6.0,1.2000000000000002,-2.0,0.6260245901639345,True,True,SEVERE,3,3,-0.9,SEVERE,,,,,3.3,,,True,True,False,False,False,UNKNOWN,-0.41601700921332385,-0.36195587358378056,,SEVERE,,,,UNKNOWN,RED
1974-11-30,1.43,6.6,1.6999999999999993,-118.0,0.8652130822596631,True,True,SEVERE,3,3,-1.48,SEVERE,,,,,2.744,,,True,True,False,False,False,UNKNOWN,-0.4415121255349501,-0.40487238979118334,,SEVERE,,,,UNKNOWN,RED
1974-12-31,1.83,7.2,2.1000000000000005,-319.3333333333333,0.8037865748709123,True,True,SEVERE,3,3,-2.32,SEVERE,,,,,2.455,,,True,True,False,False,False,UNKNOWN,-0.3253105590062112,-0.3610747051114024,,SEVERE,,,,UNKNOWN,RED
1975-01-31,2.37,8.1,3.0,-445.6666666666667,0.8416523235800344,True,True,SEVERE,3,3,-2.56,SEVERE,,,,,1.744,,,True,True,False,False,False,UNKNOWN,-0.4545454545454546,-0.2887663680220538,,SEVERE,,,,UNKNOWN,RED
1975-02-28,2.77,8.1,3.0,-449.0,0.8743545611015491,True,True,SEVERE,3,3,-2.44,SEVERE,,,,,1.14,,,True,True,False,False,False,UNKNOWN,-0.46397058823529413,-0.4840182648401826,,SEVERE,,,,UNKNOWN,RED
1975-03-31,3.27,8.6,3.5,-334.6666666666667,0.8820998278829604,True,True,SEVERE,3,3,-2.0,SEVERE,,,,,0.688,,,True,True,False,False,False,UNKNOWN,-0.5076388888888889,-0.36141479099678453,,SEVERE,,,,UNKNOWN,RED
1975-04-30,3.5,8.8,3.700000000000001,-277.6666666666667,0.8080895008605853,True,True,SEVERE,3,3,-1.47,SEVERE,,,,,0.302,,,True,False,False,False,False,UNKNOWN,-0.3094098883572568,-0.3746110765401369,,SEVERE,,,,UNKNOWN,RED
1975-05-31,3.83,9.0,3.5999999999999996,-98.0,0.6588824020016681,True,True,SEVERE,3,2,-0.84,SEVERE,,,,,-0.072,,,False,False,False,False,False,UNKNOWN,-0.19683655536028122,-0.2138849929873773,,SEVERE,,,,UNKNOWN,RED
1975-06-30,3.77,8.8,3.3000000000000007,-42.333333333333336,0.6009693053311793,True,False,SEVERE,3,0,-0.11,NORMAL,,,,,-0.169,,,False,False,False,False,False,UNKNOWN,-0.1289134438305709,-0.28155981493721083,,SEVERE,,,,UNKNOWN,YELLOW
1975-07-31,3.5,8.6,3.0999999999999996,103.33333333333333,0.40095087163232956,True,False,SEVERE,3,0,0.19,NORMAL,,,,,-0.153,,,False,False,False,False,False,UNKNOWN,0.017964071856287456,-0.06838905775075987,,NORMAL,,,,UNKNOWN,GREEN
1975-08-31,3.17,8.4,2.5,176.33333333333334,0.31345454545454543,True,False,SEVERE,3,0,0.5,NORMAL,,,,,-0.067,,,False,False,False,False,False,UNKNOWN,0.08396946564885499,0.10332749562171628,,NORMAL,,,,UNKNOWN,GREEN
1975-09-30,2.87,8.4,2.4000000000000004,235.66666666666666,0.2165300546448088,True,False,SEVERE,3,0,0.66,NORMAL,,,,,0.063,,,True,False,False,False,False,UNKNOWN,0.2666666666666666,0.09913043478260875,,NORMAL,,,,UNKNOWN,GREEN
1975-10-31,2.7,8.4,1.8000000000000007,256.6666666666667,0.03884093711467318,False,False,SEVERE,3,0,0.55,NORMAL,,,,,0.157,,,True,False,False,False,False,UNKNOWN,0.33009708737864085,0.25607476635514015,,NORMAL,,,,UNKNOWN,GREEN
1975-11-30,2.27,8.3,1.1000000000000005,177.33333333333334,0.0,False,False,SEVERE,3,0,0.35,NORMAL,,,,,0.067,,,True,False,False,False,False,UNKNOWN,0.4176245210727969,0.32553606237816757,,NORMAL,,,,UNKNOWN,GREEN
1975-12-31,1.8,8.2,0.09999999999999964,263.0,0.0026791694574681557,False,False,SEVERE,3,0,0.44,NORMAL,,,,,-0.183,,,False,False,False,False,False,UNKNOWN,0.2554660529344073,0.35487179487179477,,NORMAL,,,,UNKNOWN,GREEN
1976-01-31,0.93,7.9,0.0,321.0,0.0053835800807537915,False,False,SEVERE,3,0,0.81,NORMAL,,,,,-0.53,,,False,False,False,False,False,UNKNOWN,0.6460055096418733,0.3246124031007751,,NORMAL,,,,UNKNOWN,GREEN
1976-02-29,0.2,7.7,0.0,377.0,0.0,False,False,NORMAL,3,0,1.04,NORMAL,,,,,-0.692,,,False,False,False,False,False,UNKNOWN,0.6323731138545954,0.7013274336283186,,NORMAL,,,,UNKNOWN,GREEN
1976-03-31,-0.27,7.6,0.0,343.6666666666667,0.03890489913544659,False,False,NORMAL,3,0,0.88,NORMAL,,,,,-0.741,,,False,False,False,False,False,UNKNOWN,0.6417489421720732,0.43101711983887214,,NORMAL,,,,UNKNOWN,GREEN
1976-04-30,-0.1,7.7,0.10000000000000053,263.0,0.06700288184438041,False,False,NORMAL,3,0,0.53,NORMAL,,,,,-0.625,,,False,False,False,False,False,UNKNOWN,0.3071593533487298,0.3880597014925373,,NORMAL,,,,UNKNOWN,GREEN
1976-05-31,-0.1,7.4,0.0,165.33333333333334,0.13328530259366,False,False,NORMAL,3,0,0.32,NORMAL,,,,,-0.482,,,False,False,False,False,False,UNKNOWN,0.30634573304157553,0.30151650312221223,,NORMAL,,,,UNKNOWN,GREEN
1976-06-30,0.0,7.6,0.1999999999999993,109.33333333333333,0.13472622478386165,False,False,NORMAL,3,0,0.25,NORMAL,,,,,-0.476,,,False,False,False,False,False,UNKNOWN,0.2558139534883721,0.375344986200552,,NORMAL,,,,UNKNOWN,GREEN
1976-07-31,0.1,7.8,0.39999999999999947,85.0,0.12391930835734866,False,False,NORMAL,3,0,0.24,NORMAL,,,,,-0.621,,,False,False,False,False,False,UNKNOWN,0.22058823529411775,0.1427406199021206,,NORMAL,,,,UNKNOWN,GREEN
1976-08-31,0.3,7.8,0.39999999999999947,130.66666666666666,0.1195965417867435,False,False,ELEVATED,3,0,0.27,NORMAL,,,,,-0.706,,,False,False,False,False,False,UNKNOWN,0.31690140845070425,0.23015873015873023,,NORMAL,,,,UNKNOWN,GREEN
1976-09-30,0.4,7.6,0.1999999999999993,172.0,0.17435158501440928,True,False,ELEVATED,3,0,0.32,NORMAL,,,,,-0.722,,,False,False,False,False,False,UNKNOWN,0.3919172932330828,0.360759493670886,,NORMAL,,,,UNKNOWN,GREEN
1976-10-31,0.43,7.7,0.2999999999999998,121.33333333333333,0.17939481268011526,True,False,ELEVATED,3,1,0.1,NORMAL,,,,,-0.687,,,False,False,False,False,False,UNKNOWN,0.3001824817518248,0.2120535714285714,,NORMAL,,,,UNKNOWN,GREEN
1976-11-30,0.5,7.8,0.39999999999999947,178.66666666666666,0.12247838616714701,False,False,SEVERE,3,0,0.34,NORMAL,,,,,-0.665,,,False,False,False,False,False,UNKNOWN,0.3792792792792792,0.20661764705882346,,NORMAL,,,,UNKNOWN,GREEN
1976-12-31,0.47,7.8,0.39999999999999947,185.33333333333334,0.07708933717579258,False,False,ELEVATED,3,0,0.6,NORMAL,,,,,-0.76,,,False,False,False,False,False,UNKNOWN,0.38496791934005503,0.3656320968962907,,NORMAL,,,,UNKNOWN,GREEN
1977-01-31,0.27,7.5,0.09999999999999964,259.6666666666667,0.17363112391930846,False,False,NORMAL,3,0,0.64,NORMAL,,,,,-0.9,,,False,False,False,False,False,UNKNOWN,0.2267782426778242,0.11704462326261877,,NORMAL,,,,UNKNOWN,GREEN
1977-02-28,0.1,7.6,0.1999999999999993,249.33333333333334,0.29899135446685876,True,True,ELEVATED,3,0,0.69,NORMAL,,,,,-0.944,,,False,False,False,False,False,UNKNOWN,0.31092436974789917,0.2633289986996099,,NORMAL,,,,UNKNOWN,GREEN
1977-03-31,-0.07,7.4,0.0,314.3333333333333,0.0,False,False,NORMAL,3,0,0.69,NORMAL,,,,,-0.852,,,False,False,False,False,False,UNKNOWN,0.42611683848797255,0.4517945109078114,,NORMAL,,,,UNKNOWN,GREEN
